id,status,usage,weekday,month,day,hours,minutes
1,1,0.361,0,9,23,0,9
1,1,0.361,0,9,23,0,34
1,1,0.361,0,9,23,4,24
1,1,0.361,0,9,23,4,9
1,1,0.639,0,9,23,7,44
1,1,0.5,0,9,23,14,59
1,1,0.389,0,9,23,15,14
1,1,0.389,0,9,23,15,19
1,1,0.0,0,9,23,23,4
1,1,0.0,1,9,24,2,54
1,1,0.0,1,9,24,2,44
1,1,0.0,1,9,24,2,49
1,1,0.389,1,9,24,6,39
1,1,0.278,1,9,24,6,9
1,1,0.778,1,9,24,10,9
1,1,0.778,1,9,24,9,54
1,1,0.778,1,9,24,10,24
1,1,0.861,1,9,24,14,4
1,1,0.194,2,9,25,1,4
1,1,0.194,2,9,25,0,54
1,1,0.722,2,9,25,8,29
1,1,0.722,2,9,25,8,4
1,1,0.722,2,9,25,7,59
1,1,0.556,2,9,25,11,46
1,1,0.583,2,9,25,12,14
1,1,0.583,2,9,25,12,9
1,1,0.389,2,9,25,16,4
1,1,0.417,2,9,25,15,44
1,1,0.361,2,9,25,19,39
1,1,0.361,2,9,25,19,44
1,1,0.333,2,9,25,23,4
1,1,0.306,2,9,25,23,34
1,1,0.333,2,9,25,23,9
1,1,0.25,3,9,26,2,4
1,1,0.25,3,9,26,1,59
1,1,0.25,3,9,26,5,29
1,1,0.528,3,9,26,12,44
1,1,0.25,3,9,26,16,39
1,1,0.278,3,9,26,16,9
1,1,0.25,3,9,26,16,19
1,1,0.25,3,9,26,16,29
1,1,0.222,3,9,26,20,24
1,1,0.222,3,9,26,19,59
1,1,0.222,3,9,26,20,14
1,1,0.222,3,9,26,19,54
1,1,0.222,4,9,27,0,54
1,1,0.222,4,9,27,0,59
1,1,0.222,4,9,27,4,29
1,1,0.528,4,9,27,8,4
1,1,0.472,4,9,27,12,34
1,1,0.5,4,9,27,12,49
1,1,0.5,4,9,27,12,39
1,1,0.111,4,9,27,16,24
1,1,0.167,4,9,27,16,4
1,1,0.111,4,9,27,16,14
1,1,0.114,4,9,27,16,34
1,1,0.0,5,9,28,0,4
1,1,0.029,5,9,28,3,59
1,1,0.029,5,9,28,3,54
1,1,0.361,5,9,28,10,49
1,1,0.417,5,9,28,11,19
1,1,0.417,5,9,28,11,4
1,1,0.417,5,9,28,11,29
1,1,0.389,5,9,28,15,14
1,1,0.389,5,9,28,14,44
1,1,0.389,5,9,28,14,39
1,1,0.389,5,9,28,15,4
1,1,0.417,5,9,28,22,44
1,1,0.417,5,9,28,22,29
1,1,0.389,6,9,29,2,4
1,1,0.389,6,9,29,2,14
1,1,0.389,6,9,29,1,49
1,1,0.361,6,9,29,9,24
1,1,0.361,6,9,29,9,14
1,1,0.306,6,9,29,16,24
1,1,0.306,6,9,29,16,9
1,1,0.222,6,9,29,20,59
1,1,0.222,6,9,29,20,29
1,1,0.056,6,9,29,23,24
1,1,0.056,6,9,29,23,19
1,1,0.056,6,9,29,22,44
1,1,0.028,0,9,30,2,59
1,1,0.028,0,9,30,3,4
1,1,0.028,0,9,30,2,49
1,1,0.25,0,9,30,6,34
1,1,0.5,0,9,30,9,59
1,1,0.472,0,9,30,10,14
1,1,0.5,0,9,30,13,49
1,1,0.0,0,9,30,21,14
1,1,0.0,1,10,1,1,19
1,1,0.0,1,10,1,0,59
1,1,0.0,1,10,1,1,29
1,1,0.0,1,10,1,1,24
1,1,0.0,1,10,1,1,4
1,1,0.028,1,10,1,5,14
1,1,0.028,1,10,1,4,59
1,1,0.028,1,10,1,5,4
1,1,0.444,1,10,1,9,29
1,1,0.444,1,10,1,9,24
1,1,0.444,1,10,1,9,19
1,1,0.306,1,10,1,13,44
1,1,0.306,1,10,1,13,59
1,1,0.278,1,10,1,14,9
1,1,0.028,1,10,1,16,44
1,1,0.028,1,10,1,16,49
1,1,0.0,1,10,1,20,19
1,1,0.0,2,10,2,0,39
1,1,0.0,1,10,1,23,59
1,1,0.111,2,10,2,4,34
1,1,0.806,2,10,2,8,14
1,1,0.806,2,10,2,8,19
1,1,0.778,2,10,2,8,39
1,1,0.667,2,10,2,11,24
1,1,0.694,2,10,2,11,29
1,1,0.139,2,10,2,23,19
1,1,0.389,3,9,19,14,59
1,1,0.361,3,9,19,15,4
1,1,0.0,3,9,19,18,49
1,1,0.0,3,9,19,18,14
1,1,0.0,3,9,19,18,24
1,1,0.0,4,9,20,2,14
1,1,0.0,4,9,20,1,39
1,1,0.028,4,9,20,5,24
1,1,0.028,4,9,20,5,44
1,1,0.667,4,9,20,9,24
1,1,0.833,4,9,20,9,9
1,1,0.806,4,9,20,12,44
1,1,0.0,4,9,20,17,9
1,1,0.056,4,9,20,19,34
1,1,0.056,4,9,20,19,49
1,1,0.056,4,9,20,19,39
1,1,0.0,4,9,20,23,34
1,1,0.0,4,9,20,23,54
1,1,0.0,4,9,20,23,19
1,1,0.361,5,9,21,8,9
1,1,0.417,5,9,21,18,14
1,1,0.417,5,9,21,18,39
1,1,0.417,5,9,21,18,24
1,1,0.5,5,9,21,22,14
1,1,0.5,5,9,21,22,24
1,1,0.5,5,9,21,21,54
1,1,0.5,5,9,21,21,49
1,1,0.611,6,9,22,1,54
1,1,0.611,6,9,22,1,34
1,1,0.611,6,9,22,1,44
1,1,0.611,6,9,22,5,49
1,1,0.611,6,9,22,6,4
1,1,0.611,6,9,22,5,44
1,1,0.556,6,9,22,9,54
1,1,0.528,6,9,22,11,44
1,1,0.556,6,9,22,11,39
1,1,0.5,6,9,22,15,4
1,1,0.5,6,9,22,14,54
1,1,0.5,6,9,22,18,9
1,1,0.5,6,9,22,18,14
1,1,0.444,6,9,22,22,24
1,1,0.444,6,9,22,22,19
1,1,0.361,0,9,23,2,4
1,1,0.361,0,9,23,1,34
1,1,0.389,0,9,23,5,24
1,1,0.389,0,9,23,5,39
1,1,0.389,0,9,23,5,34
1,1,0.472,0,9,23,5,59
1,1,0.639,0,9,23,9,34
1,1,0.583,0,9,23,12,44
1,1,0.583,0,9,23,12,49
1,1,0.056,0,9,23,17,9
1,1,0.028,0,9,23,20,49
1,1,0.028,0,9,23,20,44
1,1,0.0,1,9,24,0,59
1,1,0.0,1,9,24,1,9
1,1,0.111,1,9,24,4,19
1,1,0.778,1,9,24,11,44
1,1,0.778,1,9,24,11,49
1,1,0.833,1,9,24,15,9
1,1,0.222,1,9,24,18,24
1,1,0.167,1,9,24,22,24
1,1,0.361,2,9,25,6,9
1,1,0.222,2,9,25,5,44
1,1,0.417,2,9,25,6,19
1,1,0.686,2,9,25,9,59
1,1,0.611,2,9,25,13,34
1,1,0.389,2,9,25,17,14
1,1,0.389,2,9,25,17,4
1,1,0.361,2,9,25,20,19
1,1,0.361,2,9,25,20,24
1,1,0.361,2,9,25,20,34
1,1,0.361,2,9,25,20,9
1,1,0.25,3,9,26,3,39
1,1,0.472,3,9,26,6,59
1,1,0.389,3,9,26,6,39
1,1,0.528,3,9,26,10,19
1,1,0.528,3,9,26,10,29
1,1,0.5,3,9,26,10,9
1,1,0.472,3,9,26,14,34
1,1,0.25,3,9,26,17,54
1,1,0.194,3,9,26,20,44
1,1,0.222,4,9,27,0,14
1,1,0.222,4,9,27,3,59
1,1,0.472,4,9,27,7,14
1,1,0.444,4,9,27,7,9
1,1,0.5,4,9,27,7,19
1,1,0.444,4,9,27,7,4
1,1,0.306,4,9,27,15,19
1,1,0.057,4,9,27,17,34
1,1,0.057,4,9,27,17,59
1,1,0.0,4,9,27,23,24
1,1,0.0,4,9,27,22,49
1,1,0.029,5,9,28,2,54
1,1,0.029,5,9,28,2,59
1,1,0.029,5,9,28,6,54
1,1,0.029,5,9,28,6,44
1,1,0.029,5,9,28,6,19
1,1,0.029,5,9,28,6,24
1,1,0.361,5,9,28,10,9
1,1,0.389,5,9,28,13,34
1,1,0.389,5,9,28,13,9
1,1,0.389,5,9,28,17,24
1,1,0.389,5,9,28,17,29
1,1,0.389,5,9,28,17,9
1,1,0.417,5,9,28,21,39
1,1,0.417,5,9,28,21,29
1,1,0.417,6,9,29,0,29
1,1,0.417,6,9,29,0,24
1,1,0.389,6,9,29,5,4
1,1,0.389,6,9,29,8,19
1,1,0.389,6,9,29,8,14
1,1,0.306,6,9,29,12,49
1,1,0.361,6,9,29,12,34
1,1,0.333,6,9,29,12,39
1,1,0.361,6,9,29,12,14
1,1,0.306,6,9,29,17,4
1,1,0.306,6,9,29,17,14
1,1,0.25,6,9,29,19,49
1,1,0.056,6,9,29,23,39
1,1,0.056,6,9,29,23,49
1,1,0.028,0,9,30,4,29
1,1,0.556,0,9,30,8,24
1,1,0.139,0,9,30,15,49
1,1,0.25,0,9,30,15,14
1,1,0.222,0,9,30,15,24
1,1,0.0,0,9,30,22,39
1,1,0.0,1,10,1,1,34
1,1,0.056,1,10,1,5,44
1,1,0.056,1,10,1,5,39
1,1,0.028,1,10,1,5,29
1,1,0.028,1,10,1,5,24
1,1,0.444,1,10,1,8,49
1,1,0.306,1,10,1,12,24
1,1,0.306,1,10,1,12,39
1,1,0.056,1,10,1,15,49
1,1,0.028,1,10,1,16,24
1,1,0.0,1,10,1,19,54
1,1,0.0,1,10,1,20,4
1,1,0.0,1,10,1,23,39
1,1,0.0,1,10,1,23,29
1,1,0.0,1,10,1,23,24
1,1,0.111,2,10,2,4,24
1,1,0.111,2,10,2,4,14
1,1,0.722,2,10,2,7,29
1,1,0.75,2,10,2,7,44
1,1,0.667,2,10,2,12,4
1,1,0.667,2,10,2,12,34
1,1,0.444,2,10,2,16,4
1,1,0.417,2,10,2,16,14
1,1,0.5,2,10,2,15,54
1,1,0.389,2,10,2,18,24
1,1,0.417,2,10,2,17,59
1,1,0.417,2,10,2,18,19
1,1,0.194,2,10,2,22,14
1,1,0.194,2,10,2,22,9
1,1,0.0,3,9,19,18,4
1,1,0.0,3,9,19,17,34
1,1,0.0,3,9,19,21,14
1,1,0.0,4,9,20,0,59
1,1,0.0,4,9,20,4,54
1,1,0.833,4,9,20,8,44
1,1,0.167,4,9,20,15,19
1,1,0.083,4,9,20,19,4
1,1,0.056,4,9,20,19,24
1,1,0.028,4,9,20,22,29
1,1,0.028,4,9,20,22,4
1,1,0.028,4,9,20,22,24
1,1,0.361,5,9,21,6,24
1,1,0.361,5,9,21,9,24
1,1,0.417,5,9,21,13,29
1,1,0.444,5,9,21,13,49
1,1,0.5,5,9,21,17,54
1,1,0.444,5,9,21,20,44
1,1,0.583,6,9,22,1,4
1,1,0.583,6,9,22,0,44
1,1,0.583,6,9,22,0,54
1,1,0.611,6,9,22,4,44
1,1,0.611,6,9,22,7,49
1,1,0.556,6,9,22,11,4
1,1,0.583,6,9,22,10,49
1,1,0.5,6,9,22,15,9
1,1,0.5,6,9,22,15,19
1,1,0.361,6,9,22,22,39
1,1,0.361,6,9,22,22,59
1,1,0.361,6,9,22,22,54
1,1,0.361,0,9,23,3,34
1,1,1.0,0,9,23,6,59
1,1,0.972,0,9,23,7,9
1,1,0.639,0,9,23,9,44
1,1,0.528,0,9,23,14,23
1,1,0.556,0,9,23,14,38
1,1,0.056,0,9,23,17,49
1,1,0.083,0,9,23,17,44
1,1,0.0,0,9,23,21,39
1,1,0.0,0,9,23,21,19
1,1,0.0,0,9,23,20,59
1,1,0.0,0,9,23,23,44
1,1,0.778,1,9,24,8,29
1,1,0.806,1,9,24,8,34
1,1,0.833,1,9,24,12,39
1,1,0.833,1,9,24,12,9
1,1,0.333,1,9,24,16,44
1,1,0.361,1,9,24,16,34
1,1,0.25,1,9,24,20,19
1,1,0.194,1,9,24,20,29
1,1,0.194,1,9,24,20,54
1,1,0.194,2,9,25,2,59
1,1,0.472,2,9,25,6,39
1,1,0.5,2,9,25,10,54
1,1,0.583,2,9,25,14,39
1,1,0.611,2,9,25,14,9
1,1,0.611,2,9,25,14,24
1,1,0.417,2,9,25,18,4
1,1,0.417,2,9,25,17,54
1,1,0.25,3,9,26,1,14
1,1,0.25,3,9,26,1,34
1,1,0.25,3,9,26,4,34
1,1,0.25,3,9,26,4,39
1,1,0.528,3,9,26,8,4
1,1,0.528,3,9,26,12,4
1,1,0.528,3,9,26,12,14
1,1,0.333,3,9,26,15,44
1,1,0.333,3,9,26,15,49
1,1,0.222,3,9,26,19,29
1,1,0.222,3,9,26,22,59
1,1,0.222,3,9,26,23,9
1,1,0.222,3,9,26,23,19
1,1,0.222,3,9,26,23,29
1,1,0.417,4,9,27,6,34
1,1,0.528,4,9,27,9,29
1,1,0.5,4,9,27,9,59
1,1,0.057,4,9,27,17,19
1,1,0.057,4,9,27,17,24
1,1,0.086,4,9,27,16,54
1,1,0.057,4,9,27,17,4
1,1,0.0,4,9,27,20,49
1,1,0.0,4,9,27,20,34
1,1,0.0,4,9,27,20,39
1,1,0.029,5,9,28,1,44
1,1,0.0,5,9,28,1,9
1,1,0.0,5,9,28,1,14
1,1,0.029,5,9,28,5,19
1,1,0.029,5,9,28,5,29
1,1,0.361,5,9,28,8,14
1,1,0.361,5,9,28,8,29
1,1,0.417,5,9,28,12,9
1,1,0.417,5,9,28,11,44
1,1,0.389,5,9,28,16,4
1,1,0.417,5,9,28,19,24
1,1,0.417,5,9,28,19,4
1,1,0.389,6,9,29,6,39
1,1,0.361,6,9,29,10,19
1,1,0.361,6,9,29,10,24
1,1,0.25,6,9,29,18,14
1,1,0.25,6,9,29,18,29
1,1,0.056,0,9,30,1,9
1,1,0.056,0,9,30,1,4
1,1,0.028,0,9,30,4,54
1,1,0.028,0,9,30,4,44
1,1,0.028,0,9,30,5,9
1,1,0.556,0,9,30,8,29
1,1,0.556,0,9,30,8,49
1,1,0.5,0,9,30,12,24
1,1,0.5,0,9,30,12,54
1,1,0.0,0,9,30,16,24
1,1,0.0,0,9,30,16,9
1,1,0.0,0,9,30,20,14
1,1,0.0,0,9,30,20,4
1,1,0.0,1,10,1,4,14
1,1,0.0,1,10,1,4,24
1,1,0.0,1,10,1,4,19
1,1,0.306,1,10,1,11,49
1,1,0.111,1,10,1,15,24
1,1,0.278,1,10,1,15,4
1,1,0.0,1,10,1,18,59
1,1,0.0,1,10,1,19,4
1,1,0.0,1,10,1,22,54
1,1,0.0,2,10,2,3,34
1,1,0.0,2,10,2,3,39
1,1,0.306,2,10,2,6,19
1,1,0.361,2,10,2,6,34
1,1,0.389,2,10,2,6,39
1,1,0.333,2,10,2,6,24
1,1,0.639,2,10,2,10,44
1,1,0.667,2,10,2,14,9
1,1,0.333,2,10,2,21,29
1,1,0.444,3,9,19,11,24
1,1,0.25,3,9,19,15,29
1,1,0.333,3,9,19,15,19
1,1,0.333,3,9,19,15,14
1,1,0.222,3,9,19,15,44
1,1,0.0,3,9,19,18,59
1,1,0.0,3,9,19,18,54
1,1,0.0,3,9,19,19,24
1,1,0.0,4,9,20,2,24
1,1,0.0,4,9,20,2,39
1,1,0.0,4,9,20,2,44
1,1,0.0,4,9,20,2,59
1,1,0.611,4,9,20,10,34
1,1,0.611,4,9,20,10,19
1,1,0.611,4,9,20,10,9
1,1,0.611,4,9,20,9,54
1,1,0.167,4,9,20,18,39
1,1,0.222,4,9,20,18,19
1,1,0.028,4,9,20,22,44
1,1,0.0,5,9,21,4,34
1,1,0.361,5,9,21,4,54
1,1,0.361,5,9,21,10,9
1,1,0.361,5,9,21,9,59
1,1,0.389,5,9,21,13,9
1,1,0.444,5,9,21,16,29
1,1,0.444,5,9,21,17,4
1,1,0.444,5,9,21,17,9
1,1,0.444,5,9,21,16,39
1,1,0.556,6,9,22,0,4
1,1,0.556,6,9,22,0,19
1,1,0.556,6,9,22,0,29
1,1,0.611,6,9,22,3,39
1,1,0.611,6,9,22,8,4
1,1,0.5,6,9,22,16,24
1,1,0.5,6,9,22,19,44
1,1,0.5,6,9,22,19,49
1,1,0.5,6,9,22,20,9
1,1,0.5,6,9,22,20,14
1,1,0.5,6,9,22,20,19
1,1,0.5,6,9,22,19,59
1,1,0.361,6,9,22,23,29
1,1,0.361,6,9,22,23,49
1,1,0.361,6,9,22,23,54
1,1,0.361,6,9,22,23,44
1,1,0.361,0,9,23,2,49
1,1,0.583,0,9,23,6,14
1,1,0.611,0,9,23,10,26
1,1,0.472,0,9,23,11,4
1,1,0.611,0,9,23,13,29
1,1,0.611,0,9,23,13,54
1,1,0.0,0,9,23,22,4
1,1,0.0,0,9,23,21,59
1,1,0.0,1,9,24,1,54
1,1,0.194,1,9,24,5,14
1,1,0.278,1,9,24,5,54
1,1,0.194,1,9,24,5,44
1,1,0.194,1,9,24,5,24
1,1,0.806,1,9,24,8,59
1,1,0.861,1,9,24,13,24
1,1,0.833,1,9,24,12,44
1,1,0.5,1,9,24,16,9
1,1,0.583,1,9,24,15,44
1,1,0.528,1,9,24,15,54
1,1,0.25,1,9,24,19,59
1,1,0.25,1,9,24,19,44
1,1,0.194,2,9,25,3,54
1,1,0.194,2,9,25,3,59
1,1,0.639,2,9,25,7,14
1,1,0.472,2,9,25,11,29
1,1,0.389,2,9,25,18,29
1,1,0.389,2,9,25,18,34
1,1,0.5,3,9,26,7,29
1,1,0.444,3,9,26,11,4
1,1,0.444,3,9,26,15,4
1,1,0.417,3,9,26,15,9
1,1,0.25,3,9,26,18,39
1,1,0.222,3,9,26,22,44
1,1,0.222,3,9,26,22,9
1,1,0.222,4,9,27,2,29
1,1,0.222,4,9,27,1,54
1,1,0.222,4,9,27,2,19
1,1,0.444,4,9,27,6,9
1,1,0.417,4,9,27,10,34
1,1,0.472,4,9,27,10,19
1,1,0.417,4,9,27,10,44
1,1,0.472,4,9,27,10,9
1,1,0.5,4,9,27,13,19
1,1,0.0,4,9,27,18,49
1,1,0.029,4,9,27,18,19
1,1,0.029,4,9,27,18,24
1,1,0.0,4,9,27,22,29
1,1,0.0,4,9,27,22,9
1,1,0.0,5,9,28,0,19
1,1,0.029,5,9,28,4,14
1,1,0.417,5,9,28,12,39
1,1,0.417,5,9,28,12,24
1,1,0.389,5,9,28,12,54
1,1,0.417,5,9,28,12,34
1,1,0.389,5,9,28,15,59
1,1,0.389,5,9,28,15,19
1,1,0.417,5,9,28,21,9
1,1,0.417,5,9,28,23,54
1,1,0.417,5,9,28,23,34
1,1,0.389,6,9,29,3,59
1,1,0.389,6,9,29,3,44
1,1,0.361,6,9,29,11,4
1,1,0.306,6,9,29,14,44
1,1,0.278,6,9,29,17,59
1,1,0.278,6,9,29,17,49
1,1,0.056,6,9,29,22,19
1,1,0.056,0,9,30,2,14
1,1,0.056,0,9,30,1,44
1,1,0.528,0,9,30,13,29
1,1,0.5,0,9,30,13,14
1,1,0.5,0,9,30,13,4
1,1,0.0,0,9,30,16,44
1,1,0.0,0,9,30,16,59
1,1,0.0,0,9,30,20,54
1,1,0.0,0,9,30,20,59
1,1,0.0,0,9,30,23,34
1,1,0.0,0,9,30,23,49
1,1,0.0,1,10,1,3,14
1,1,0.278,1,10,1,6,59
1,1,0.306,1,10,1,7,24
1,1,0.306,1,10,1,11,4
1,1,0.278,1,10,1,14,14
1,1,0.278,1,10,1,14,29
1,1,0.0,1,10,1,18,19
1,1,0.0,1,10,1,21,54
1,1,0.0,2,10,2,1,29
1,1,0.167,2,10,2,5,39
1,1,0.278,2,10,2,5,54
1,1,0.75,2,10,2,8,59
1,1,0.667,2,10,2,12,54
1,1,0.667,2,10,2,12,44
1,1,0.667,2,10,2,12,59
1,1,0.667,2,10,2,13,24
1,1,0.417,2,10,2,16,49
1,1,0.417,2,10,2,17,9
1,1,0.417,2,10,2,16,29
1,1,0.333,2,10,2,20,39
1,1,0.139,3,10,3,0,29
1,1,0.139,3,10,3,1,19
1,1,0.139,3,10,3,1,29
1,1,0.167,3,10,3,4,49
1,1,0.167,3,10,3,4,54
1,1,0.167,3,10,3,4,34
1,1,0.667,3,10,3,11,29
1,1,0.667,3,10,3,11,9
1,1,0.444,3,10,3,14,29
1,1,0.0,3,10,3,17,4
1,1,0.0,3,10,3,17,44
1,1,0.0,3,10,3,21,9
1,1,0.0,3,10,3,21,4
1,1,0.0,3,10,3,20,39
1,1,0.0,3,10,3,23,9
1,1,0.0,4,10,4,2,54
1,1,0.167,4,10,4,5,49
1,1,0.222,4,10,4,5,54
1,1,0.194,4,10,4,6,14
1,1,0.139,4,10,4,5,39
1,1,0.639,4,10,4,8,9
1,1,0.556,4,10,4,10,49
1,1,0.528,4,10,4,11,4
1,1,0.472,4,10,4,14,19
1,1,0.417,4,10,4,16,54
1,1,0.25,4,10,4,20,4
1,1,0.194,4,10,4,22,4
1,1,0.194,4,10,4,22,39
1,1,0.056,5,10,5,3,59
1,1,0.056,5,10,5,4,24
1,1,0.056,5,10,5,4,14
1,1,0.444,5,10,5,8,4
1,1,0.444,5,10,5,8,24
1,1,0.417,5,10,5,10,59
1,1,0.417,5,10,5,11,19
1,1,0.306,5,10,5,13,49
1,1,0.361,5,10,5,13,59
1,1,0.389,5,10,5,16,24
1,1,0.528,5,10,5,18,14
1,1,0.5,5,10,5,18,54
1,1,0.5,5,10,5,21,19
1,1,0.5,5,10,5,21,29
1,1,0.528,6,10,6,0,49
1,1,0.556,6,10,6,3,59
1,1,0.556,6,10,6,3,54
1,1,0.583,6,10,6,4,24
1,1,0.583,6,10,6,7,14
1,1,0.611,6,10,6,10,19
1,1,0.611,6,10,6,10,4
1,1,0.583,6,10,6,12,59
1,1,0.583,6,10,6,15,44
1,1,0.583,6,10,6,16,19
1,1,0.583,6,10,6,19,19
1,1,0.583,6,10,6,19,24
1,1,0.528,6,10,6,22,9
1,1,0.528,6,10,6,21,49
